id,name,total_calories,protein_g,carbohydrate_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,servings,meal_type,ingredients_json,nutrition_tags_json
508919,卡津烤袋：贾斯汀·威尔逊风味,939.6,100.5,52.4,27.9,12.5,5.3,9.3,1752.8,299.4,1,dinner,"[{""amount"":2,""name"":""通用面粉"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""烤土豆"",""unit"":""""},{""amount"":2,""name"":""胡萝卜"",""unit"":""""},{""amount"":1,""name"":""蘑菇"",""unit"":""""},{""amount"":2,""name"":""白葡萄酒"",""unit"":""""},{""amount"":0,""name"":""伍斯特酱"",""unit"":""""},{""amount"":0,""name"":""牛肉高汤"",""unit"":""""},{""amount"":0,""name"":""玉米淀粉"",""unit"":""""}]","[""肉"",""健康"",""工作日夜晚"",""少于4小时"",""一餐即食""]"
65509,印尼式肝脏（牛肉、鸡肉或猪肉）,952.2,105.5,33.4,43.2,23.4,0.7,2.4,946.7,1375,4,dinner,"[{""amount"":1.25,""name"":""鸡肝"",""unit"":""- 1 1/2""},{""amount"":1.5,""name"":""椰奶"",""unit"":""- 2""},{""amount"":2,""name"":""青柠叶"",""unit"":""""},{""amount"":1,""name"":""柠檬草"",""unit"":""""},{""amount"":8,""name"":""火葱"",""unit"":""""},{""amount"":3,""name"":""蒜瓣"",""unit"":""""},{""amount"":4,""name"":""红辣椒"",""unit"":""""},{""amount"":1,""name"":""高良姜"",""unit"":""""},{""amount"":1,""name"":""磨碎的南姜"",""unit"":""""},{""amount"":1,""name"":""姜黄粉"",""unit"":""""},{""amount"":1,""name"":""鲜姜"",""unit"":""""},{""amount"":2,""name"":""盐"",""unit"":""""}]","[""牛内脏"",""肉"",""印度尼西亚"",""亚洲"",""辣味"",""少于60分钟"",""炉灶顶"",""小型电器"",""咖喱""]"
325283,最佳手撕猪肉（或鸡肉）,868,100.7,32,34.8,12.7,3.4,17.4,658.5,296.8,4,dinner,"[{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":6,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":1,""name"":""碎胡椒"",""unit"":""""},{""amount"":1,""name"":""辣椒酱"",""unit"":""""},{""amount"":0.25,""name"":""红糖"",""unit"":""""},{""amount"":0.25,""name"":""苹果醋"",""unit"":""""},{""amount"":1,""name"":""伍斯特酱"",""unit"":""""},{""amount"":1,""name"":""烟熏液"",""unit"":""""},{""amount"":3,""name"":""去骨猪肩肉"",""unit"":""""}]","[""猪肉"",""肉"",""高蛋白"",""高含量..."",""咸味"",""新手厨师"",""简单"",""一餐即食""]"
103729,烤帕玛森芝士鸡,993.6,104.6,18.6,53,16.9,0.8,2.1,1097.8,310.1,1,dinner,"[{""amount"":0.5,""name"":""帕玛森奶酪"",""unit"":""""},{""amount"":0.5,""name"":""干牛至"",""unit"":""""},{""amount"":0.5,""name"":""大蒜粉"",""unit"":""""},{""amount"":0.25,""name"":""胡椒"",""unit"":""""},{""amount"":0.25,""name"":""去骨鸡胸肉"",""unit"":""""},{""amount"":4,""name"":""牛奶"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""少于4小时"",""鸡胸肉""]"
346852,斯特罗加诺夫酱猪排,993.2,101.2,13.2,56,17.8,5.6,4.8,1702.5,326.8,4,dinner,"[{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":4,""name"":""蘑菇"",""unit"":""""},{""amount"":1,""name"":""白兰地"",""unit"":""""},{""amount"":2,""name"":""酸奶油"",""unit"":""""},{""amount"":4,""name"":""第戎芥末酱"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":0.5,""name"":""欧芹"",""unit"":""""}]","[""肉"",""俄语"",""欧洲"",""极低碳水化合物"",""适合儿童"",""咸味"",""少于60分钟"",""简单"",""便宜"",""猪肉""]"
446693,青椒肉丝,830.6,100.8,25,33.3,11.7,2.5,19.1,1051.5,292.4,4,dinner,"[{""amount"":3,""name"":""猪肉"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""甜椒"",""unit"":""""}]","[""肉"",""高蛋白"",""高含量..."",""简单"",""一餐即食""]"
287260,火鸡配羽衣甘蓝,998.3,93.5,60.7,43,10.7,14.2,7.1,1060.2,290.1,2,dinner,"[{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":1.5,""name"":""新鲜白蘑菇"",""unit"":""""},{""amount"":1,""name"":""高汤"",""unit"":""""},{""amount"":1,""name"":""赤褐色土豆"",""unit"":""""}]","[""羽衣甘蓝"",""土豆"",""禽肉"",""绿叶蔬菜"",""蔬菜"",""肉"",""少于4小时"",""简单"",""一餐即食""]"
288475,墨西哥玉米饼配里奥格兰德酱鸡肉,859.2,94.7,83.4,14.8,3.6,9.3,11.1,2182.1,205.3,1,dinner,"[{""amount"":3,""name"":""去皮鸡胸肉"",""unit"":""-4""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""红甜椒"",""unit"":""""},{""amount"":8,""name"":""面粉玉米饼"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""水"",""unit"":""""},{""amount"":2,""name"":""番茄泥"",""unit"":""""},{""amount"":2,""name"":""辣椒粉"",""unit"":""""},{""amount"":3,""name"":""肉桂"",""unit"":""""},{""amount"":2.5,""name"":""盐"",""unit"":""""},{""amount"":0.5,""name"":""黑胡椒"",""unit"":""""},{""amount"":1,""name"":""白胡椒"",""unit"":""""},{""amount"":1,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":1,""name"":""百里香"",""unit"":""""},{""amount"":0.5,""name"":""牛至"",""unit"":""""},{""amount"":0.5,""name"":""孜然"",""unit"":""""}]","[""禽肉"",""肉"",""墨西哥"",""少于60分钟"",""新手厨师"",""简单"",""鸡肉""]"
412411,简易烤蘑菇鸡腿,835,99.7,8.7,43.9,12,3.4,1.4,421,405,2,dinner,"[{""amount"":1,""name"":""鸡小腿"",""unit"":""""},{""amount"":1.5,""name"":""丁香"",""unit"":""""},{""amount"":250,""name"":""蘑菇"",""unit"":""""},{""amount"":1,""name"":""柠檬"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":0,""name"":""盐"",""unit"":""""},{""amount"":0,""name"":""胡椒"",""unit"":""""},{""amount"":0,""name"":""芝麻菜"",""unit"":""""}]","[""禽肉"",""肉"",""少于4小时"",""鸡肉""]"
262642,番茄酱脆炸罗非鱼（腌鱼风味）,887.6,97.5,47.5,36.1,6.5,5.9,14.1,757.1,227,1,dinner,"[{""amount"":2,""name"":""面粉"",""unit"":""""},{""amount"":0.25,""name"":""玉米面"",""unit"":""""},{""amount"":0.25,""name"":""橄榄油"",""unit"":""""},{""amount"":0.25,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""青椒"",""unit"":""""},{""amount"":1,""name"":""香菜"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""炖番茄"",""unit"":""""},{""amount"":15,""name"":""番茄丁"",""unit"":""""}]","[""罗非鱼"",""南美洲"",""少于60分钟"",""简单"",""一餐即食""]"
318386,苹果盐水腌猪排配香肠玉米面包馅,894.2,103,8.7,46.9,18.7,1.3,2.8,1484.7,413,4,dinner,"[{""amount"":4,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""黑胡椒"",""unit"":""""},{""amount"":3,""name"":""烧烤酱"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":0.25,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""犹太盐"",""unit"":""""},{""amount"":2,""name"":""黑胡椒"",""unit"":""""},{""amount"":0.5,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""辣味意大利香肠"",""unit"":""""},{""amount"":0.5,""name"":""新鲜意大利欧芹"",""unit"":""""},{""amount"":2,""name"":""罗马绵羊奶酪"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":0,""name"":""干百里香"",""unit"":""""}]","[""肉"",""少于4小时"",""猪肉""]"
294324,螺旋酿猪里脊,580.2,96.9,6.8,16.4,5.4,2.7,1.1,308.6,294.8,4,dinner,"[{""amount"":4,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""葱"",""unit"":""""},{""amount"":6,""name"":""橄榄油"",""unit"":""""}]","[""肉"",""极低碳水化合物"",""高蛋白"",""健康"",""不含..."",""高含量..."",""辣味"",""少于4小时"",""简单"",""便宜"",""猪肉""]"
298906,慢炖锅猪里脊肉配酸菜,844.2,99.6,8.8,43.3,13.4,3.7,3.6,982.8,275.8,1,dinner,"[{""amount"":3,""name"":""黄洋葱"",""unit"":""""},{""amount"":1,""name"":""酸菜"",""unit"":""""},{""amount"":1,""name"":""鸡汤"",""unit"":""""},{""amount"":0.5,""name"":""橄榄油"",""unit"":""""},{""amount"":0.6666666666666666,""name"":""蒜瓣"",""unit"":""""}]","[""肉"",""咸味"",""猪肉""]"
303703,鸡肉提卡,677.9,97.7,10,25.5,5.5,2.3,6,940,350.7,1,dinner,"[{""amount"":3,""name"":""脱脂原味酸奶"",""unit"":""""},{""amount"":0.6666666666666666,""name"":""姜根"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":1,""name"":""芫荽粉"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":0.5,""name"":""黑胡椒"",""unit"":""""},{""amount"":0.5,""name"":""柠檬汁"",""unit"":""""},{""amount"":2,""name"":""番茄膏"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""亚洲"",""印度"",""春季"",""冬季"",""烤/炙烤"",""烤箱"",""鸡大腿及鸡腿""]"
27701,猪里脊,979.6,105.9,4.6,55.6,29.8,0,1.2,287.3,445.1,4,dinner,"[{""amount"":4,""name"":""加州黑无花果"",""unit"":""""},{""amount"":4,""name"":""波特酒"",""unit"":""""},{""amount"":7,""name"":""无盐黄油"",""unit"":""""},{""amount"":4,""name"":""红酒醋"",""unit"":""""},{""amount"":2,""name"":""青葱"",""unit"":""""}]","[""肉"",""加拿大"",""工作日夜晚"",""炉灶顶"",""少于4小时"",""猪肉""]"
187779,咖啡炖牛腩配洋葱酱,857.4,101.8,7.4,43.6,16.7,1.1,2.4,791.6,320.6,1,dinner,"[{""amount"":4,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":4,""name"":""牛上脑肉卷"",""unit"":""""},{""amount"":1.5,""name"":""浓黑咖啡"",""unit"":""""},{""amount"":1,""name"":""牛肉高汤"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":0.5,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":0.25,""name"":""干百里香"",""unit"":""""},{""amount"":1,""name"":""月桂叶"",""unit"":""""},{""amount"":1,""name"":""无盐黄油"",""unit"":""""},{""amount"":1,""name"":""面粉"",""unit"":""""},{""amount"":2.5,""name"":""红酒醋"",""unit"":""""}]","[""肉"",""极低碳水化合物"",""冬季"",""少于4小时"",""烤牛肉""]"
287439,扁豆鸡肉塔吉锅,644.1,82.4,45.4,13.4,2.5,21.3,5.6,1469.7,193.9,1,dinner,"[{""amount"":2,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":3,""name"":""水"",""unit"":""""},{""amount"":1,""name"":""番茄酱"",""unit"":""""},{""amount"":2,""name"":""新鲜欧芹"",""unit"":""""},{""amount"":0.5,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""鸡高汤块"",""unit"":""""},{""amount"":1,""name"":""鸡高汤块"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":0.5,""name"":""拉斯埃尔哈努特混合香料"",""unit"":""""},{""amount"":0.5,""name"":""拉丝厄尔哈努特 - 摩洛哥香料混合"",""unit"":""""},{""amount"":0.5,""name"":""姜"",""unit"":""""},{""amount"":0.5,""name"":""姜黄"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":0,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":0,""name"":""干扁豆"",""unit"":""""}]","[""鸡肉"",""禽肉"",""扁豆"",""豆类"",""肉"",""摩洛哥"",""非洲"",""少于30分钟"",""新手厨师"",""简单"",""便宜"",""一餐即食""]"
68996,咖啡炖牛肩肉,711.4,98.8,17.7,27.7,12.4,1.6,3.5,1378.4,299.4,1,dinner,"[{""amount"":2,""name"":""黄洋葱"",""unit"":""""},{""amount"":4,""name"":""大蒜"",""unit"":""""},{""amount"":4,""name"":""酱油"",""unit"":""""},{""amount"":1,""name"":""玉米淀粉"",""unit"":""""},{""amount"":0.25,""name"":""水"",""unit"":""""}]","[""洋葱"",""蔬菜"",""肉"",""极低碳水化合物"",""高蛋白"",""高含量..."",""咸味"",""工作日夜晚"",""烤牛肉""]"
220816,橙香枣香炖肉,844.3,96.9,46.6,29.3,9.4,4.8,36.1,290.4,286.2,8,dinner,"[{""amount"":2,""name"":""去骨牛肩肉"",""unit"":""""},{""amount"":4,""name"":""白糖"",""unit"":""""},{""amount"":3,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":6,""name"":""红酒醋"",""unit"":""""},{""amount"":0.5,""name"":""多香果粉"",""unit"":""""},{""amount"":2,""name"":""低钠鸡汤"",""unit"":""""},{""amount"":1,""name"":""番茄酱"",""unit"":""""},{""amount"":0.5,""name"":""去核椰枣"",""unit"":""""},{""amount"":2,""name"":""新鲜意大利欧芹"",""unit"":""""}]","[""水果"",""肉"",""少于4小时"",""简单"",""烤牛肉""]"
279999,阿拉斯加野蜜波本三文鱼,921.5,98.7,59.3,27.1,5.7,2.5,52.9,231.9,204.1,2,dinner,"[{""amount"":2,""name"":""柠檬"",""unit"":""""},{""amount"":1,""name"":""红糖"",""unit"":""""},{""amount"":0.5,""name"":""波本威士忌"",""unit"":""""},{""amount"":0.125,""name"":""碎红辣椒片"",""unit"":""""}]","[""美洲原住民"",""高蛋白"",""健康"",""高含量..."",""少于30分钟"",""简单"",""一餐即食""]"
302487,慢炖牛胸肉,907,98,35.2,38.1,12.8,5.3,18,2403.2,281.2,1,dinner,"[{""amount"":4,""name"":""牛胸肉"",""unit"":""""},{""amount"":12,""name"":""辣椒酱"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""}]","[""烤牛肉"",""肉"",""新手厨师"",""简单"",""一餐即食""]"
404182,魔法酱烤猪肉,937.6,99.2,36.5,32.4,11.7,3.1,3.5,202.6,292.4,1,dinner,"[{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":1.5,""name"":""去骨猪肩肉"",""unit"":""""},{""amount"":0.5,""name"":""白葡萄酒"",""unit"":""""},{""amount"":1,""name"":""水"",""unit"":""""},{""amount"":0.5,""name"":""磨碎鼠尾草"",""unit"":""""}]","[""肉"",""简单"",""猪肉""]"
327118,牛胸肉,810.3,96.7,22,33.8,11.8,5.3,8.4,1909.1,281.2,1,dinner,"[{""amount"":1,""name"":""牛胸肉"",""unit"":""""},{""amount"":1,""name"":""大蒜粉"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":1,""name"":""辣椒酱"",""unit"":""""},{""amount"":1,""name"":""胡萝卜"",""unit"":""""}]","[""肉"",""高蛋白"",""高含量..."",""少于4小时"",""简单"",""烤牛肉""]"
141108,苹果釉烤猪排,915.1,98,37.5,40,12.9,4.5,30.5,493.7,275.8,1,dinner,"[{""amount"":3,""name"":""盐"",""unit"":""""},{""amount"":0.5,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":0.5,""name"":""苹果"",""unit"":""""},{""amount"":2,""name"":""红糖"",""unit"":""""},{""amount"":4,""name"":""姜粉"",""unit"":""-6""}]","[""苹果"",""水果"",""肉"",""高蛋白"",""高含量..."",""简单"",""猪肉""]"
499481,慢炖锅绿酱鸡肉,882.7,86.1,87.4,19.4,3.8,18.6,18.2,2141.7,283.3,4,dinner,"[{""amount"":3,""name"":""去骨去皮鸡腿肉"",""unit"":""""},{""amount"":32,""name"":""绿酱"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":24,""name"":""菜豆"",""unit"":""""},{""amount"":16,""name"":""冷冻玉米"",""unit"":""""},{""amount"":0.5,""name"":""新鲜香菜"",""unit"":""""}]","[""简单"",""一餐即食""]"
262138,迷迭香烤火鸡,981.8,101.9,1.3,60.2,14.1,0.2,0,324.9,338.6,8,dinner,"[{""amount"":0.75,""name"":""橄榄油"",""unit"":""""},{""amount"":3,""name"":""大蒜"",""unit"":""""},{""amount"":2,""name"":""新鲜迷迭香"",""unit"":""""},{""amount"":1,""name"":""新鲜罗勒"",""unit"":""""},{""amount"":1,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""圣诞"",""全火鸡""]"
474915,健力士炖牛肉,686.9,97.2,13.5,27.7,12.4,2,4.7,372.5,299.4,1,dinner,"[{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""烈性黑啤酒"",""unit"":""""},{""amount"":2,""name"":""干百里香"",""unit"":""""},{""amount"":0.25,""name"":""大蒜粉"",""unit"":""""},{""amount"":0.25,""name"":""洋葱粉"",""unit"":""""},{""amount"":0.25,""name"":""玉米淀粉"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""}]","[""肉"",""欧洲"",""工作日夜晚"",""少于4小时"",""简单"",""烤牛肉""]"
107385,墨西哥风味鸡肉饭,787.9,97.4,45.5,21.8,12,3.2,3.9,1229.1,247.8,1,dinner,"[{""amount"":3,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":1,""name"":""白米"",""unit"":""""},{""amount"":2,""name"":""水"",""unit"":""""},{""amount"":1,""name"":""莎莎酱"",""unit"":""""},{""amount"":1,""name"":""蒙特利杰克奶酪"",""unit"":""""},{""amount"":2,""name"":""酸奶油"",""unit"":""""}]","[""鸡胸肉"",""鸡肉"",""白米饭"",""禽肉"",""大米"",""奶酪"",""肉"",""墨西哥"",""辣味"",""少于60分钟"",""新手厨师"",""简单"",""一餐即食""]"
465562,焖猪肉盖浇饭,905.4,101,11.4,47.9,19.6,1.2,2,667.6,322.9,1,dinner,"[{""amount"":6,""name"":""去骨猪肩肉"",""unit"":""-7""},{""amount"":2,""name"":""犹太盐"",""unit"":""""},{""amount"":8,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":3,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""新鲜百里香叶"",""unit"":""""},{""amount"":8,""name"":""干迷迭香"",""unit"":""""},{""amount"":0.5,""name"":""黄油"",""unit"":""""},{""amount"":4,""name"":""通用面粉"",""unit"":""""},{""amount"":0.5,""name"":""鸡汤"",""unit"":""""}]","[""肉"",""卡真"",""极低碳水化合物"",""高蛋白"",""高含量..."",""少于4小时"",""猪肉""]"
135994,猪排意面晚餐,948.4,100,24.7,47.2,15,2.1,4.3,795.6,316.6,6,dinner,"[{""amount"":1.5,""name"":""通心粉"",""unit"":""""},{""amount"":6,""name"":""起酥油"",""unit"":""""},{""amount"":2,""name"":""番茄酱"",""unit"":""""},{""amount"":15,""name"":""洋葱"",""unit"":""""},{""amount"":0.25,""name"":""伍斯特酱"",""unit"":""""},{""amount"":1,""name"":""干罗勒"",""unit"":""""},{""amount"":0.5,""name"":""白糖"",""unit"":""""},{""amount"":0.25,""name"":""盐"",""unit"":""""},{""amount"":0.25,""name"":""大蒜粉"",""unit"":""""},{""amount"":0.25,""name"":""干牛至"",""unit"":""""},{""amount"":0.25,""name"":""胡椒"",""unit"":""""},{""amount"":1,""name"":""帕玛森奶酪"",""unit"":""""}]","[""肉"",""适合儿童"",""少于60分钟"",""新手厨师"",""简单"",""一餐即食""]"
11760,简易炖肉,744.7,98.3,17.2,31.9,13.4,1.5,3.8,1592,299.4,1,dinner,"[{""amount"":4,""name"":""洋葱"",""unit"":""-5""},{""amount"":1,""name"":""调味盐"",""unit"":""""},{""amount"":1,""name"":""大蒜粉"",""unit"":""""},{""amount"":2,""name"":""胡椒"",""unit"":""""},{""amount"":0.5,""name"":""水"",""unit"":""""}]","[""肉"",""极低碳水化合物"",""高蛋白"",""高含量..."",""工作日夜晚"",""少于4小时"",""简单"",""烤牛肉""]"
190753,鹰嘴豆橄榄炖羊小腿,942.1,96.3,34.6,45,17.5,7.4,7.2,1008.7,304.3,1,dinner,"[{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""红洋葱"",""unit"":""""},{""amount"":2,""name"":""鳀鱼"",""unit"":""""},{""amount"":1.5,""name"":""鹰嘴豆"",""unit"":""""},{""amount"":5,""name"":""羊小腿"",""unit"":""""},{""amount"":800,""name"":""罐装番茄"",""unit"":""""},{""amount"":2,""name"":""迷迭香枝"",""unit"":""""},{""amount"":0.5,""name"":""青橄榄"",""unit"":""""},{""amount"":15,""name"":""柠檬皮屑"",""unit"":""""},{""amount"":1,""name"":""新鲜欧芹"",""unit"":""""}]","[""羔羊/绵羊"",""豆类"",""肉"",""烤箱"",""简单"",""一餐即食""]"
141494,红醋栗酱烤猪排,778.1,99.1,13.7,32.1,11.6,0.2,10.2,1575.2,292.4,1,dinner,"[{""amount"":6,""name"":""去骨猪肩肉"",""unit"":""""},{""amount"":1,""name"":""红醋栗果冻"",""unit"":""""},{""amount"":0.25,""name"":""干雪利酒"",""unit"":""""},{""amount"":2,""name"":""鲜姜"",""unit"":""""},{""amount"":2,""name"":""丁香粉"",""unit"":""""},{""amount"":0.25,""name"":""水"",""unit"":""""}]","[""肉"",""高蛋白"",""高含量..."",""少于4小时"",""猪肉""]"
405163,香肠馅火鸡卷,959.8,100.1,32.4,44.4,12.9,1.4,3.5,1271.2,299.3,1,dinner,"[{""amount"":7,""name"":""火鸡胸肉"",""unit"":""-8""},{""amount"":1,""name"":""猪肉香肠"",""unit"":""""},{""amount"":2,""name"":""炉灶顶馅料混合料"",""unit"":""""}]","[""猪肉"",""禽肉"",""肉"",""高蛋白"",""高含量..."",""简单"",""火鸡胸肉""]"
231662,腌焦糖番石榴烤猪里脊,926.7,94.2,36.8,40.5,16.9,9.4,25.4,711,275.8,8,dinner,"[{""amount"":3,""name"":""番石榴"",""unit"":""""},{""amount"":1.5,""name"":""干白葡萄酒"",""unit"":""""},{""amount"":6,""name"":""雪利酒醋"",""unit"":""""},{""amount"":6,""name"":""黄油"",""unit"":""""},{""amount"":3,""name"":""金黄红糖"",""unit"":""""},{""amount"":3,""name"":""白糖"",""unit"":""""},{""amount"":15,""name"":""整粒黑胡椒"",""unit"":""""},{""amount"":3,""name"":""整粒丁香"",""unit"":""""},{""amount"":9,""name"":""蒜瓣"",""unit"":""""},{""amount"":1.5,""name"":""盐"",""unit"":""""},{""amount"":1.5,""name"":""干牛至"",""unit"":""""},{""amount"":1,""name"":""孜然粉"",""unit"":""""},{""amount"":1,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""牛肉高汤"",""unit"":""""},{""amount"":0.25,""name"":""青柠汁"",""unit"":""""}]","[""肉"",""少于4小时"",""简单"",""猪肉""]"
